cik,tic,Year,cluster_10,cluster_100
895447,SCVL,2021,0,37
39899,TGNA,2021,3,29
26172,CMI,2021,9,82
1341439,ORCL,2021,3,67
1171759,RRGB,2021,0,20
764065,CLF,2021,7,62
1709164,HBB,2021,0,71
931015,PII,2021,9,1
1486957,BWXT,2021,1,51
837465,MODG,2021,0,34
1434588,LOPE,2021,3,98
771266,KOPN,2021,8,48
9092,BMI,2021,1,32
51253,IFF,2021,7,10
89089,SCI,2021,2,93
102729,VMI,2021,1,3
1067294,CBRL,2021,0,92
1528356,GNE,2021,5,51
21344,KO,2021,0,94
72971,WFC,2021,6,79
885725,BSX,2021,4,99
20212,CHDN,2021,2,52
815556,FAST,2021,1,32
6176,AP,2021,1,91
898293,JBL,2021,8,21
1065837,SKX,2021,0,37
1413898,DALN,2021,3,29
1111711,NI,2021,5,5
899751,TWI,2021,9,66
1368265,CLNE,2021,5,41
1227654,CMP,2021,7,35
1674862,ASH,2021,7,54
1319947,DBI,2021,0,7
1306830,CE,2021,7,54
99780,TRN,2021,9,3
1590714,ESI,2021,7,71
1021635,OGE,2021,5,41
105418,WMK,2021,0,83
840489,FCFS,2021,6,70
310764,SYK,2021,4,99
1113809,BBW,2021,0,75
743238,SHYF,2021,9,61
56873,KR,2021,0,53
78128,WTRG,2021,5,30
897723,SANM,2021,8,2
27996,DLX,2021,3,96
1519751,FBIN,2021,7,34
9984,B,2021,8,64
711377,NEOG,2021,4,73
103730,VSH,2021,8,65
318154,AMGN,2021,4,57
1739104,ELAN,2021,4,73
20286,CINF,2021,6,56
69488,MYE,2021,7,32
1739445,ACA,2021,1,3
1745916,PFSI,2021,6,28
1123360,GPN,2021,3,96
1020569,IRM,2021,3,78
700564,FULT,2021,6,79
823768,WM,2021,5,78
1086600,ARLP,2021,5,72
32604,EMR,2021,1,32
1289308,ENS,2021,1,43
1289419,MORN,2021,3,39
861459,GVA,2021,1,3
860413,FIBK,2021,6,15
9389,BALL,2021,7,10
889331,LFUS,2021,8,65
313927,CHD,2021,7,63
68505,MSI,2021,8,9
1722482,AVTR,2021,4,12
1362468,ALGT,2021,2,24
1020710,DXPE,2021,1,32
19617,JPM,2021,6,79
1633917,PYPL,2021,3,96
1389170,TRGP,2021,5,41
1617406,PK,2021,2,36
1638833,SGRY,2021,4,55
1002047,NTAP,2021,3,67
89800,SHW,2021,7,71
923120,GBX,2021,9,58
7431,AWI,2021,7,49
906163,NVR,2021,2,46
1288847,FIVN,2021,3,96
878927,ODFL,2021,9,61
1400891,IHRT,2021,3,29
832428,SSP,2021,3,29
1237831,GMED,2021,4,90
746515,EXPD,2021,9,61
1587523,KN,2021,8,65
1529864,ENVA,2021,6,70
1499832,TSQ,2021,3,29
1722684,WH,2021,2,36
1579298,BURL,2021,0,7
1096343,MKL,2021,6,44
811596,KALU,2021,8,84
1692819,VST,2021,5,51
1290900,CVGI,2021,9,82
1409970,LC,2021,6,70
1551152,ABBV,2021,4,26
1739940,CI,2021,4,81
943819,RMD,2021,4,99
799233,HTLD,2021,9,27
1267238,AIZ,2021,6,81
1590976,MBUU,2021,2,1
320193,AAPL,2021,3,9
1057877,IDA,2021,5,51
812074,OI,2021,7,10
891532,PESI,2021,1,78
97216,TEX,2021,1,13
318833,TISI,2021,1,32
1070985,CXW,2021,2,23
40704,GIS,2021,0,94
33488,ESCA,2021,7,34
855658,LSCC,2021,8,65
726601,CCBG,2021,6,15
1054905,IOSP,2021,7,45
1509589,CIVI,2021,5,41
1046311,CHH,2021,2,36
1126328,PFG,2021,6,56
1258602,NNI,2021,6,70
1043509,SAH,2021,9,17
100885,UNP,2021,9,58
746598,BRC,2021,7,99
1690820,CVNA,2021,9,17
350698,AN,2021,9,17
5981,AVD,2021,7,12
357173,OSBC,2021,6,79
4281,HWM,2021,8,91
7084,ADM,2021,7,89
1592000,ENLC,2021,5,41
1304421,CNSL,2021,3,16
943452,WAB,2021,9,82
764478,BBY,2021,0,53
714395,GABC,2021,6,79
28412,CMA,2021,6,79
95029,RGR,2021,7,34
8818,AVY,2021,7,54
1070412,CNX,2021,5,41
98362,TKR,2021,1,64
793952,HOG,2021,9,1
26780,DAN,2021,9,82
33185,EFX,2021,3,70
1318605,TSLA,2021,9,82
1472787,FAF,2021,6,11
354647,CVBF,2021,6,79
94049,SCL,2021,7,71
810332,MESA,2021,2,24
1396814,PCRX,2021,4,57
55135,KELYA,2021,3,40
820027,AMP,2021,6,56
920371,SSD,2021,7,88
1335258,LYV,2021,3,29
1002910,AEE,2021,5,5
1015328,WTFC,2021,6,79
857005,PTC,2021,8,67
49826,ITW,2021,1,32
1156388,BGFV,2021,0,37
730263,THO,2021,9,25
9326,BCPC,2021,7,71
1035983,FIX,2021,1,69
35527,FITB,2021,6,79
104918,AVA,2021,5,5
811156,CMS,2021,5,5
1374310,CBOE,2021,3,74
64803,CVS,2021,4,55
91767,SON,2021,7,10
723603,CULP,2021,7,68
1042046,AFG,2021,6,81
1039684,OKE,2021,5,41
866273,MTRX,2021,1,33
851968,MHK,2021,7,49
1545654,ALEX,2021,2,95
1410636,AWK,2021,5,30
1064728,BTU,2021,5,72
72741,ES,2021,5,5
1005757,CSGS,2021,3,96
1043337,SRI,2021,9,82
1177394,SNX,2021,3,21
902791,BBSI,2021,3,40
1573516,MUSA,2021,0,31
37808,FNB,2021,6,15
1420800,ENOV,2021,1,32
1032033,SLM,2021,6,70
12927,BA,2021,8,42
106640,WHR,2021,0,69
316709,SCHW,2021,6,79
922224,PPL,2021,5,5
106040,WDC,2021,8,67
1297184,AMPH,2021,4,12
886346,KAI,2021,7,14
75252,OMI,2021,4,2
59478,LLY,2021,4,26
1069258,KTOS,2021,8,9
230557,SIGI,2021,6,81
55785,KMB,2021,7,63
24741,GLW,2021,7,76
814585,MBI,2021,6,28
16040,CBT,2021,7,45
1514705,SXC,2021,5,47
1488813,CUBI,2021,6,79
785161,EHC,2021,4,23
1336917,UAA,2021,0,37
1636222,WING,2021,0,20
1408075,GPK,2021,7,10
1124804,MDRX,2021,4,99
1783180,CARR,2021,1,69
1403568,ULTA,2021,0,63
818479,XRAY,2021,4,99
750004,LNW,2021,3,52
1001250,EL,2021,7,63
1156375,CME,2021,3,74
46195,BOH,2021,6,95
875045,BIIB,2021,4,57
7536,ARW,2021,8,21
275053,NATR,2021,4,71
1219601,CCK,2021,7,10
1163302,X,2021,1,62
879526,WNC,2021,9,61
277135,GWW,2021,1,32
1145986,ASPN,2021,8,51
1130310,CNP,2021,5,5
917470,ZEUS,2021,1,62
51644,IPG,2021,3,19
1047862,ED,2021,5,5
1230245,PIPR,2021,6,4
37785,FMC,2021,7,71
1320854,RAIL,2021,9,61
1673985,ASIX,2021,7,54
1590895,CZR,2021,2,52
1618673,PFGC,2021,0,0
1071739,CNC,2021,4,55
107263,WMB,2021,5,41
871763,MAN,2021,3,40
766829,SJW,2021,5,30
1144215,AYI,2021,7,99
1164727,NEM,2021,5,84
310158,MRK,2021,4,73
940942,HUBG,2021,9,58
1592386,VIRT,2021,3,74
912463,GES,2021,0,63
875357,BOKF,2021,6,79
1018724,AMZN,2021,3,7
912767,UFPI,2021,7,88
1708055,RBBN,2021,3,67
352825,FSTR,2021,1,3
104169,WMT,2021,0,53
1021162,TGI,2021,8,42
91419,SJM,2021,0,83
1564708,NWSA,2021,3,29
66570,MSA,2021,1,2
896156,ETD,2021,2,38
1164863,NPO,2021,1,32
1037868,AME,2021,8,48
1053352,HTBK,2021,6,95
745308,JOE,2021,2,78
1041803,PSMT,2021,0,53
1403161,V,2021,3,96
1677703,CNDT,2021,3,96
764401,IIIN,2021,1,62
945114,GIC,2021,1,32
1561680,TPH,2021,2,46
1276187,ET,2021,5,41
1174922,WYNN,2021,2,18
1576940,CCS,2021,2,46
102212,UVSP,2021,6,79
90498,SFNC,2021,6,15
916365,TSCO,2021,0,92
1274494,FSLR,2021,8,51
1012019,RUSHA,2021,9,27
913760,SNEX,2021,6,74
842633,TRS,2021,7,10
88205,SPXC,2021,1,22
48898,HUBB,2021,1,33
37996,F,2021,9,82
1402829,ORN,2021,1,3
910521,DECK,2021,0,37
898437,ANIK,2021,4,90
927653,MCK,2021,4,26
882835,ROP,2021,8,97
1466026,MSBI,2021,6,15
1060822,CRI,2021,0,7
43920,GEF,2021,7,10
1633931,BLD,2021,1,76
1032208,SRE,2021,5,5
1467858,GM,2021,9,82
929008,WCC,2021,1,33
1437107,WBD,2021,3,29
74303,OLN,2021,7,71
1320695,THS,2021,0,77
29644,DCI,2021,1,32
1047335,NHC,2021,4,6
1326801,META,2021,3,10
88948,SENEA,2021,0,77
62996,MAS,2021,1,46
1138118,CBRE,2021,3,96
1601548,VVX,2021,8,21
1090727,UPS,2021,9,58
1069899,PAHC,2021,4,73
916076,MLM,2021,7,3
1133421,NOC,2021,8,42
882095,GILD,2021,4,57
861884,RS,2021,1,62
917520,IART,2021,4,90
883984,ICUI,2021,4,59
100493,TSN,2021,0,0
1031203,GPI,2021,9,17
1050797,COLM,2021,0,34
1455684,TPIC,2021,8,42
918541,NNBR,2021,8,64
906553,BYD,2021,2,52
1362004,ICFI,2021,3,67
88941,SMTC,2021,8,21
1584207,OMF,2021,6,70
745732,ROST,2021,0,7
753308,NEE,2021,5,5
702165,NSC,2021,9,58
103145,VECO,2021,8,48
61986,MTW,2021,1,13
1057706,FBP,2021,6,95
915779,DAKT,2021,8,19
58361,LEE,2021,3,29
79282,BRO,2021,6,44
1031296,FE,2021,5,5
1669779,CWH,2021,9,25
77543,TPC,2021,1,33
1616318,VSTO,2021,7,34
1082554,UTHR,2021,4,57
1099219,MET,2021,6,81
105770,WST,2021,4,12
1368458,SBH,2021,0,63
876427,MNRO,2021,9,17
55242,KMT,2021,1,91
1395942,KAR,2021,9,17
354190,AJG,2021,3,81
866787,AZO,2021,9,17
1390777,BK,2021,6,79
1800,ABT,2021,4,26
723254,CTAS,2021,0,96
1597672,RYAM,2021,7,54
760498,BANF,2021,6,15
78003,PFE,2021,4,73
71829,NR,2021,1,8
1001385,NWPX,2021,1,62
1365135,WU,2021,6,79
794367,M,2021,0,7
1090425,LAMR,2021,2,29
14707,CAL,2021,0,37
1535929,VOYA,2021,6,56
1120193,NDAQ,2021,3,74
861842,CATY,2021,6,79
886982,GS,2021,6,79
10795,BDX,2021,4,99
1699150,IR,2021,1,32
1142750,AMN,2021,4,55
91576,KEY,2021,6,79
814453,NWL,2021,0,10
1418135,KDP,2021,0,94
1528849,RH,2021,2,50
1109354,BRKR,2021,8,48
107140,WLY,2021,3,19
723125,MU,2021,8,65
1637207,PLNT,2021,0,0
764622,PNW,2021,5,5
1770450,XRX,2021,3,21
763532,LYTS,2021,1,25
1701605,BKR,2021,1,8
102752,VSEC,2021,8,42
45012,HAL,2021,1,8
918646,EXP,2021,7,88
1616707,W,2021,0,38
1525769,PLAY,2021,0,52
1585689,HLT,2021,2,36
1364885,SPR,2021,8,42
82811,RRX,2021,1,64
320335,GL,2021,6,56
1518715,HMST,2021,6,79
1016281,CSV,2021,2,93
877422,SPTN,2021,0,53
39311,IBCP,2021,6,15
1316835,BLDR,2021,7,88
877212,ZBRA,2021,8,67
949157,CENX,2021,7,84
1647088,WSC,2021,3,61
712515,EA,2021,3,75
110621,RPM,2021,7,45
98677,TR,2021,0,83
769397,ADSK,2021,8,67
1034670,ALV,2021,9,82
80035,PLPC,2021,1,22
1305323,ZVOI,2021,3,98
4977,AFL,2021,6,81
75362,PCAR,2021,9,17
1517175,CHEF,2021,0,0
1124198,FLR,2021,1,33
933136,COOP,2021,6,79
24545,TAP,2021,7,80
1141103,CCRN,2021,4,55
860748,KMPR,2021,6,44
1376339,MDXG,2021,4,90
1498710,SAVE,2021,2,24
15615,MTZ,2021,1,33
1136869,ZBH,2021,4,90
1157408,LRN,2021,3,98
1058090,CMG,2021,0,20
879169,INCY,2021,4,57
69891,FIZZ,2021,0,94
1604821,NTRA,2021,4,12
7789,ASB,2021,6,79
354950,HD,2021,0,46
91142,AOS,2021,1,30
48287,HNI,2021,7,50
921738,PENN,2021,2,52
1546417,BLMN,2021,0,20
789570,MGM,2021,2,18
1046568,PRDO,2021,3,98
19745,CPK,2021,5,41
1050915,PWR,2021,5,33
18498,GCO,2021,0,37
90896,SKY,2021,2,25
833079,MTH,2021,2,46
1060391,RSG,2021,5,78
1324404,CF,2021,7,71
884219,VVI,2021,2,98
917491,FARO,2021,8,97
1116942,TTMI,2021,8,21
92230,TFC,2021,6,15
1069202,LII,2021,1,69
1315257,KOP,2021,7,47
789933,NC,2021,5,72
763901,BPOP,2021,6,95
910638,DDD,2021,8,19
874499,GPOR,2021,5,41
30305,DCO,2021,8,42
1101302,ENTG,2021,8,48
23217,CAG,2021,0,94
933034,STRT,2021,9,82
791963,OPY,2021,6,74
16160,CALM,2021,0,77
915840,BZH,2021,2,46
1039065,OSIS,2021,8,2
4457,UHAL,2021,9,58
896878,INTU,2021,3,96
703604,DSGR,2021,1,21
885550,CACC,2021,6,70
79879,PPG,2021,7,45
46619,HEI,2021,8,42
1067701,URI,2021,9,13
92122,SO,2021,5,5
944809,OPK,2021,4,57
70318,THC,2021,4,55
96943,TFX,2021,8,99
1580905,IBP,2021,1,76
874501,AMBC,2021,6,81
912615,URBN,2021,0,7
354707,HE,2021,5,95
26324,CW,2021,8,42
1005210,SPH,2021,5,41
1124941,BECN,2021,7,88
1751788,DOW,2021,7,54
1069878,TREX,2021,7,88
1390478,SLS,2021,4,57
793733,SKYW,2021,2,24
1368622,AVAV,2021,8,42
1275187,ANGO,2021,4,59
1324948,RBC,2021,8,64
728535,JBHT,2021,9,58
38725,FELE,2021,1,32
860731,TYL,2021,3,67
1021561,NUS,2021,4,90
1397911,LPLA,2021,6,74
1065280,NFLX,2021,3,9
1296445,ORA,2021,5,51
1320461,CPS,2021,9,82
816956,CNMD,2021,4,99
1040130,PETS,2021,4,73
1657853,HTZ,2021,9,13
278166,CVCO,2021,2,25
86312,TRV,2021,6,56
716634,RDI,2021,2,60
1590715,AREC,2021,5,72
825542,SMG,2021,7,71
1014111,GLAE,2021,3,48
924822,MLR,2021,9,61
1378992,BERY,2021,7,10
74260,ORI,2021,6,81
29905,DOV,2021,1,32
1116132,TPR,2021,0,7
109380,ZION,2021,6,79
1144980,ABG,2021,9,17
712534,FRME,2021,6,15
790051,CSL,2021,1,25
1282648,BATL,2021,5,8
39911,GPS,2021,0,7
1043604,JNPR,2021,3,9
1474735,GNRC,2021,1,51
1022671,STLD,2021,1,62
866706,ESE,2021,8,22
1114483,ITGR,2021,4,99
1334036,CROX,2021,0,37
920760,LEN,2021,2,46
29534,DG,2021,0,92
60519,LPX,2021,7,88
1396009,VMC,2021,7,3
913142,BDC,2021,1,65
928658,CVLG,2021,9,61
927066,DVA,2021,4,59
880266,AGCO,2021,9,66
92380,LUV,2021,2,24
277509,FSS,2021,1,32
1012100,SEE,2021,7,10
1097864,ON,2021,8,65
854560,GSBC,2021,6,15
1265131,HTH,2021,6,15
1524472,XYL,2021,1,30
1037038,RL,2021,0,7
1381197,IBKR,2021,6,74
73124,NTRS,2021,6,79
701985,BBWI,2021,0,7
16058,CACI,2021,3,67
72331,NDSN,2021,7,32
34088,XOM,2021,5,31
1173514,HY,2021,9,13
217346,TXT,2021,8,42
1488139,AMRC,2021,5,43
1276520,GNW,2021,6,28
1287213,PLOW,2021,9,61
863110,ARTNA,2021,5,30
64040,SPGI,2021,3,39
317540,COKE,2021,0,94
746838,UIS,2021,3,67
937098,TNET,2021,3,40
93389,SMP,2021,9,17
310142,SXT,2021,7,10
897077,ALG,2021,9,13
731766,UNH,2021,4,87
732717,T,2021,3,16
4962,AXP,2021,6,70
1013880,TTEC,2021,3,67
1040470,AEHR,2021,8,48
796343,ADBE,2021,3,19
720672,SF,2021,6,79
915389,EMN,2021,7,54
1101215,BFH,2021,6,70
277948,CSX,2021,9,58
1133311,TZOO,2021,3,86
1361538,PRIM,2021,1,33
37472,FLXS,2021,7,68
1674168,HGV,2021,2,86
108516,WOR,2021,1,88
1417398,HI,2021,7,14
1385280,CNK,2021,2,60
868671,GBCI,2021,6,15
1666700,DD,2021,7,54
49196,HBAN,2021,6,95
59527,LECO,2021,1,33
55067,K,2021,0,94
1158463,JBLU,2021,2,24
868857,ACM,2021,1,43
759944,CFG,2021,6,79
10329,BSET,2021,2,38
1597033,SABR,2021,3,67
1049502,MKSI,2021,8,48
60714,LXU,2021,7,71
1708035,ECVT,2021,7,45
708955,FFBC,2021,6,15
1337298,FF,2021,7,45
876523,EZPW,2021,6,70
891014,MTX,2021,7,45
894405,ARCB,2021,9,61
320187,NKE,2021,0,37
1041061,YUM,2021,0,20
75677,PKG,2021,7,10
1792044,VTRS,2021,4,73
27904,DAL,2021,9,24
813762,IEP,2021,7,10
33213,EQT,2021,5,41
1286681,DPZ,2021,0,20
1723128,AMRX,2021,4,12
1490281,GRPN,2021,3,29
84839,ROL,2021,7,78
795403,WTS,2021,1,30
1441236,CLW,2021,7,88
1710366,CEIX,2021,5,72
850429,TG,2021,7,54
21665,CL,2021,7,63
1005731,IDT,2021,3,16
81362,KWR,2021,7,71
883948,AUB,2021,6,15
67347,MOD,2021,1,69
1280058,BLKB,2021,3,96
100726,UFI,2021,7,54
949870,SAM,2021,0,80
1056285,KIRK,2021,0,53
1326380,GME,2021,0,53
928054,FTK,2021,1,8
1046257,INGR,2021,7,89
1688568,DXC,2021,3,67
78814,PBI,2021,3,96
97210,TER,2021,8,97
1336920,LDOS,2021,8,67
719413,HL,2021,7,84
63276,MAT,2021,0,75
313143,HAE,2021,4,99
8858,AVT,2021,8,67
1091667,CHTR,2021,3,16
73756,OII,2021,1,8
1579684,GCI,2021,3,29
46250,HWKN,2021,7,71
852772,DENN,2021,0,20
1464343,ATLC,2021,6,70
822818,CLH,2021,1,78
1121484,OIS,2021,1,8
1692115,SWX,2021,5,41
742278,RES,2021,5,41
1611647,FRPT,2021,0,0
1078271,EXTR,2021,3,67
30625,FLS,2021,1,32
1043277,CHRW,2021,9,58
1675149,AA,2021,7,84
64996,MCY,2021,6,56
76267,PKE,2021,8,91
1439095,MRC,2021,1,31
1065059,LEU,2021,5,51
719220,STBA,2021,6,79
51434,IP,2021,7,10
1531152,BJ,2021,0,53
1755672,CTVA,2021,7,12
764180,MO,2021,7,10
1674101,VRT,2021,3,74
1000228,HSIC,2021,4,99
775158,OSK,2021,9,61
1564408,SNAP,2021,3,75
59558,LNC,2021,6,56
799167,MRTN,2021,9,61
882184,DHI,2021,2,46
1339605,HEES,2021,1,13
1084961,ECPG,2021,6,70
1065088,EBAY,2021,3,85
50725,GFF,2021,7,68
1630805,BW,2021,1,43
42582,GT,2021,9,17
78890,BCO,2021,6,9
31235,KODK,2021,7,54
1691303,HCC,2021,5,72
72333,JWN,2021,0,7
1285785,MOS,2021,7,35
750577,HWC,2021,6,79
1099800,EW,2021,4,99
1034054,SBAC,2021,3,16
1282637,NEU,2021,7,54
876437,MTG,2021,6,28
95552,SUP,2021,9,82
1328581,BCC,2021,7,88
785956,JJSF,2021,0,77
1652044,GOOGL,2021,3,9
794170,TOL,2021,2,46
901491,PZZA,2021,0,20
885639,KSS,2021,0,7
1022079,DGX,2021,4,26
105634,EME,2021,1,43
1086222,AKAM,2021,3,67
310354,SXI,2021,1,32
14272,BMY,2021,4,57
1260221,TDG,2021,8,42
1111335,VC,2021,8,82
927628,COF,2021,6,79
923796,GEO,2021,3,23
1349436,SD,2021,5,41
1604028,WMS,2021,1,32
63754,MKC,2021,7,89
1022321,GEL,2021,5,41
1466593,OTTR,2021,1,33
835011,MGPI,2021,7,89
1137774,PRU,2021,6,56
1014739,OPCH,2021,4,87
1604778,QRVO,2021,8,65
795266,KBH,2021,2,46
94344,STC,2021,6,11
39368,FUL,2021,7,71
769520,MIDD,2021,1,0
1043000,SNDA,2021,2,87
3197,CECO,2021,1,45
1109357,EXC,2021,5,5
1786352,BILL,2021,3,96
1750,AIR,2021,8,42
1069157,EWBC,2021,6,79
36270,MTB,2021,6,79
715957,D,2021,5,5
80420,POWL,2021,1,33
1510295,MPC,2021,5,31
717605,HXL,2021,8,76
6281,ADI,2021,8,65
707179,ONB,2021,6,79
1103982,MDLZ,2021,0,94
1372020,GLDD,2021,1,13
1051512,TDS,2021,3,16
874866,CRVL,2021,4,55
700923,MYRG,2021,1,33
76605,PATK,2021,7,25
1307954,HUN,2021,7,54
36966,FHN,2021,6,15
811589,FBNC,2021,6,15
931148,EAF,2021,7,47
36104,USB,2021,6,79
784977,POR,2021,5,5
1000697,WAT,2021,8,71
793074,WERN,2021,9,61
1434621,TREE,2021,6,70
30697,WEN,2021,0,20
816761,TDC,2021,3,67
832101,IEX,2021,1,32
1058290,CTSH,2021,3,96
926326,OMCL,2021,4,2
40211,GATX,2021,9,61
1357615,KBR,2021,1,33
12659,HRB,2021,3,6
97476,TXN,2021,8,65
788784,PEG,2021,5,5
1108109,CYH,2021,4,55
62234,MCS,2021,2,60
1037676,ARCH,2021,5,72
763744,LCII,2021,9,25
22444,CMC,2021,1,62
894081,ATSG,2021,9,42
783325,WEC,2021,5,5
856982,MMSI,2021,4,99
1059556,MCO,2021,6,39
82020,USLM,2021,5,35
778164,ALTO,2021,7,89
108312,WWD,2021,1,42
101382,UMBF,2021,6,79
862831,FISI,2021,6,95
1288403,WTI,2021,5,41
1129155,MPX,2021,9,1
915913,ALB,2021,7,45
849869,SLGN,2021,7,10
316253,ENZ,2021,4,12
1026655,CMT,2021,7,68
18230,CAT,2021,9,66
1077688,HOFT,2021,2,50
66756,ALE,2021,5,5
1297989,EXLS,2021,3,96
104889,GHC,2021,3,98
315189,DE,2021,9,66
21076,CLX,2021,7,71
1517228,COMM,2021,3,21
1552000,MPLX,2021,5,31
28917,DDS,2021,0,7
85961,R,2021,9,61
50493,IMKTA,2021,0,53
80661,PGR,2021,6,56
57515,LANC,2021,0,10
1037976,JLL,2021,3,4
768899,TBI,2021,3,40
1308208,ULH,2021,9,61
1520697,ACHC,2021,4,23
813828,PARA,2021,3,85
1692063,SNDR,2021,9,61
874716,IDXX,2021,4,73
91440,SNA,2021,9,97
88121,SEB,2021,7,35
1355096,QRTEA,2021,3,85
860730,HCA,2021,4,6
18255,CATO,2021,0,7
105016,WSO,2021,1,69
908255,BWA,2021,9,82
1705110,ANGI,2021,3,87
49754,DIN,2021,0,20
89439,MLI,2021,1,69
1579877,OUT,2021,3,29
1004980,PCG,2021,5,5
1711269,EVRG,2021,5,5
93751,STT,2021,6,79
101829,RTX,2021,8,42
1206264,TPX,2021,7,68
1166003,XPO,2021,9,61
911177,CWST,2021,5,78
1411207,ALSN,2021,9,82
36146,TRMK,2021,6,15
896262,AMED,2021,4,87
935703,DLTR,2021,0,92
849399,GEN,2021,3,9
1468328,ADUS,2021,4,87
1107843,QLYS,2021,3,9
40729,ALLY,2021,6,79
62709,MMC,2021,6,44
96021,SYY,2021,0,0
780571,ITRI,2021,1,32
66740,MMM,2021,7,97
1019849,PAG,2021,9,17
12208,BIO,2021,4,12
1659166,FTV,2021,8,97
1035201,CWT,2021,5,30
1062231,AXL,2021,9,82
824142,AAON,2021,1,69
1075531,BKNG,2021,2,86
1050825,SCS,2021,7,50
1005284,OLED,2021,8,48
94845,LEVI,2021,0,37
891166,UVE,2021,6,44
11544,WRB,2021,6,44
1136893,FIS,2021,6,96
717954,UNF,2021,7,12
1468174,H,2021,2,36
1653653,RRR,2021,2,52
1627223,CC,2021,7,45
1021860,NOV,2021,1,8
1744489,DIS,2021,2,60
100517,UAL,2021,2,24
