cik,tic,Year,cluster_10,cluster_100
63754,MKC,2021,0,41
1022321,GEL,2021,8,86
1466593,OTTR,2021,6,94
835011,MGPI,2021,0,96
1137774,PRU,2021,5,4
1014739,OPCH,2021,1,79
1604778,QRVO,2021,9,95
795266,KBH,2021,3,66
94344,STC,2021,5,90
39368,FUL,2021,8,34
769520,MIDD,2021,0,88
1043000,SNDA,2021,3,32
3197,CECO,2021,8,71
1109357,EXC,2021,6,8
1786352,BILL,2021,9,68
1750,AIR,2021,2,70
1069157,EWBC,2021,4,40
36270,MTB,2021,4,40
715957,D,2021,6,8
80420,POWL,2021,6,20
1510295,MPC,2021,8,86
717605,HXL,2021,2,95
6281,ADI,2021,9,38
707179,ONB,2021,4,40
1103982,MDLZ,2021,0,41
1372020,GLDD,2021,8,13
1051512,TDS,2021,9,52
874866,CRVL,2021,1,79
700923,MYRG,2021,6,20
76605,PATK,2021,3,33
1307954,HUN,2021,8,34
36966,FHN,2021,4,40
811589,FBNC,2021,4,40
931148,EAF,2021,8,76
36104,USB,2021,4,40
784977,POR,2021,6,82
1000697,WAT,2021,8,5
793074,WERN,2021,2,19
1434621,TREE,2021,4,10
30697,WEN,2021,0,88
816761,TDC,2021,9,68
832101,IEX,2021,8,71
1058290,CTSH,2021,9,68
926326,OMCL,2021,1,79
40211,GATX,2021,2,83
1357615,KBR,2021,8,81
12659,HRB,2021,9,90
97476,TXN,2021,9,38
788784,PEG,2021,6,82
1108109,CYH,2021,1,49
62234,MCS,2021,3,27
1037676,ARCH,2021,8,15
763744,LCII,2021,3,33
22444,CMC,2021,8,55
894081,ATSG,2021,2,54
783325,WEC,2021,6,8
856982,MMSI,2021,1,14
1059556,MCO,2021,5,84
82020,USLM,2021,8,35
778164,ALTO,2021,8,96
108312,WWD,2021,2,21
101382,UMBF,2021,4,40
862831,FISI,2021,4,39
1288403,WTI,2021,8,62
1129155,MPX,2021,3,28
915913,ALB,2021,8,85
849869,SLGN,2021,0,61
316253,ENZ,2021,1,5
1026655,CMT,2021,2,47
18230,CAT,2021,2,30
1077688,HOFT,2021,3,31
66756,ALE,2021,6,8
1297989,EXLS,2021,9,12
104889,GHC,2021,9,22
315189,DE,2021,2,30
21076,CLX,2021,8,18
1517228,COMM,2021,9,52
1552000,MPLX,2021,8,86
28917,DDS,2021,7,73
85961,R,2021,2,50
50493,IMKTA,2021,0,0
80661,PGR,2021,5,80
57515,LANC,2021,0,0
1037976,JLL,2021,9,81
768899,TBI,2021,9,12
1308208,ULH,2021,2,50
1520697,ACHC,2021,1,32
813828,PARA,2021,9,22
1692063,SNDR,2021,2,19
874716,IDXX,2021,1,65
91440,SNA,2021,2,60
88121,SEB,2021,2,59
1355096,QRTEA,2021,7,6
860730,HCA,2021,1,49
18255,CATO,2021,7,73
105016,WSO,2021,6,67
908255,BWA,2021,2,53
1705110,ANGI,2021,9,90
49754,DIN,2021,0,37
89439,MLI,2021,6,60
1579877,OUT,2021,9,22
1004980,PCG,2021,6,82
1711269,EVRG,2021,6,8
