cik,tic,Year,cluster_10,cluster_100
48898,HUBB,2021,1,98
37996,F,2021,2,35
1402829,ORN,2021,8,1
910521,DECK,2021,0,49
898437,ANIK,2021,9,34
927653,MCK,2021,9,41
882835,ROP,2021,7,2
1466026,MSBI,2021,5,30
1060822,CRI,2021,0,37
43920,GEF,2021,4,76
1633931,BLD,2021,4,20
1032208,SRE,2021,6,78
1467858,GM,2021,2,35
929008,WCC,2021,1,8
1437107,WBD,2021,3,68
74303,OLN,2021,4,43
1320695,THS,2021,0,58
29644,DCI,2021,1,46
1047335,NHC,2021,9,4
1326801,META,2021,3,9
88948,SENEA,2021,0,58
62996,MAS,2021,4,20
1138118,CBRE,2021,3,11
1601548,VVX,2021,3,92
1090727,UPS,2021,3,40
1069899,PAHC,2021,9,10
916076,MLM,2021,8,38
1133421,NOC,2021,7,92
882095,GILD,2021,9,63
861884,RS,2021,4,45
917520,IART,2021,9,34
883984,ICUI,2021,9,34
100493,TSN,2021,0,58
1031203,GPI,2021,2,35
1050797,COLM,2021,0,75
1455684,TPIC,2021,1,82
918541,NNBR,2021,1,64
906553,BYD,2021,2,60
1362004,ICFI,2021,3,92
88941,SMTC,2021,7,32
1584207,OMF,2021,5,91
745732,ROST,2021,0,73
753308,NEE,2021,6,33
702165,NSC,2021,8,83
103145,VECO,2021,7,32
61986,MTW,2021,1,38
1057706,FBP,2021,5,30
915779,DAKT,2021,7,32
58361,LEE,2021,3,68
79282,BRO,2021,5,28
1031296,FE,2021,6,78
1669779,CWH,2021,2,57
77543,TPC,2021,1,88
1616318,VSTO,2021,2,75
1082554,UTHR,2021,9,63
1099219,MET,2021,5,81
105770,WST,2021,9,41
1368458,SBH,2021,0,73
876427,MNRO,2021,2,23
55242,KMT,2021,1,14
1395942,KAR,2021,2,35
354190,AJG,2021,3,81
866787,AZO,2021,2,23
1390777,BK,2021,5,30
1800,ABT,2021,9,97
723254,CTAS,2021,0,80
1597672,RYAM,2021,4,43
760498,BANF,2021,5,7
78003,PFE,2021,9,63
71829,NR,2021,8,71
1001385,NWPX,2021,1,12
1365135,WU,2021,5,3
794367,M,2021,0,85
1090425,LAMR,2021,2,21
14707,CAL,2021,0,49
1535929,VOYA,2021,5,15
1120193,NDAQ,2021,3,94
861842,CATY,2021,5,30
886982,GS,2021,5,15
10795,BDX,2021,9,97
1699150,IR,2021,1,46
1142750,AMN,2021,9,4
91576,KEY,2021,5,30
814453,NWL,2021,0,98
1418135,KDP,2021,0,22
1528849,RH,2021,2,13
1109354,BRKR,2021,7,97
107140,WLY,2021,3,53
723125,MU,2021,7,32
1637207,PLNT,2021,0,95
764622,PNW,2021,6,33
1770450,XRX,2021,3,52
763532,LYTS,2021,7,32
1701605,BKR,2021,8,74
102752,VSEC,2021,1,92
45012,HAL,2021,8,74
918646,EXP,2021,4,20
1616707,W,2021,0,13
1525769,PLAY,2021,0,48
1585689,HLT,2021,2,54
1364885,SPR,2021,1,46
82811,RRX,2021,1,64
320335,GL,2021,5,81
1518715,HMST,2021,5,30
1016281,CSV,2021,2,93
877422,SPTN,2021,0,58
39311,IBCP,2021,5,30
1316835,BLDR,2021,4,20
877212,ZBRA,2021,7,32
949157,CENX,2021,8,51
1647088,WSC,2021,3,40
712515,EA,2021,3,67
110621,RPM,2021,4,43
98677,TR,2021,0,58
769397,ADSK,2021,7,67
1034670,ALV,2021,7,23
80035,PLPC,2021,1,82
1305323,ZVOI,2021,3,44
4977,AFL,2021,5,81
75362,PCAR,2021,1,6
1517175,CHEF,2021,0,58
1124198,FLR,2021,1,88
933136,COOP,2021,5,91
24545,TAP,2021,0,89
1141103,CCRN,2021,9,4
860748,KMPR,2021,5,28
1376339,MDXG,2021,9,34
1498710,SAVE,2021,2,29
15615,MTZ,2021,1,88
1136869,ZBH,2021,9,34
1157408,LRN,2021,3,44
1058090,CMG,2021,0,48
879169,INCY,2021,9,63
69891,FIZZ,2021,0,56
1604821,NTRA,2021,9,96
7789,ASB,2021,5,30
354950,HD,2021,0,13
91142,AOS,2021,1,84
48287,HNI,2021,4,69
921738,PENN,2021,2,39
1546417,BLMN,2021,0,48
789570,MGM,2021,2,60
1046568,PRDO,2021,3,44
19745,CPK,2021,6,78
1050915,PWR,2021,6,24
18498,GCO,2021,0,49
90896,SKY,2021,2,18
833079,MTH,2021,2,18
1060391,RSG,2021,8,5
1324404,CF,2021,8,5
884219,VVI,2021,2,54
917491,FARO,2021,7,2
1116942,TTMI,2021,7,32
92230,TFC,2021,5,30
1069202,LII,2021,1,99
1315257,KOP,2021,4,14
789933,NC,2021,8,16
763901,BPOP,2021,5,30
910638,DDD,2021,7,52
874499,GPOR,2021,8,42
30305,DCO,2021,1,46
1101302,ENTG,2021,7,43
23217,CAG,2021,0,58
933034,STRT,2021,1,23
791963,OPY,2021,5,15
16160,CALM,2021,0,27
915840,BZH,2021,2,18
1039065,OSIS,2021,7,2
4457,UHAL,2021,2,40
896878,INTU,2021,3,67
703604,DSGR,2021,1,17
885550,CACC,2021,5,91
79879,PPG,2021,4,17
46619,HEI,2021,1,46
1067701,URI,2021,1,38
92122,SO,2021,6,78
944809,OPK,2021,9,96
70318,THC,2021,9,4
96943,TFX,2021,9,34
1580905,IBP,2021,4,20
874501,AMBC,2021,5,81
912615,URBN,2021,0,85
354707,HE,2021,6,72
26324,CW,2021,1,46
1005210,SPH,2021,6,66
1124941,BECN,2021,4,20
1751788,DOW,2021,4,43
1069878,TREX,2021,4,20
1390478,SLS,2021,9,96
793733,SKYW,2021,2,29
1368622,AVAV,2021,7,92
1275187,ANGO,2021,9,34
1324948,RBC,2021,1,64
728535,JBHT,2021,8,19
38725,FELE,2021,1,46
860731,TYL,2021,3,67
1021561,NUS,2021,0,55
1397911,LPLA,2021,5,15
1065280,NFLX,2021,3,9
1296445,ORA,2021,6,78
1320461,CPS,2021,1,23
816956,CNMD,2021,9,34
1040130,PETS,2021,9,10
1657853,HTZ,2021,2,54
278166,CVCO,2021,2,18
86312,TRV,2021,5,81
716634,RDI,2021,3,54
1590715,AREC,2021,8,16
825542,SMG,2021,0,70
1014111,GLAE,2021,3,67
924822,MLR,2021,1,6
1378992,BERY,2021,4,76
74260,ORI,2021,5,28
29905,DOV,2021,1,46
1116132,TPR,2021,0,85
109380,ZION,2021,5,7
1144980,ABG,2021,2,35
712534,FRME,2021,5,7
790051,CSL,2021,1,99
1282648,BATL,2021,8,42
39911,GPS,2021,0,37
1043604,JNPR,2021,7,59
1474735,GNRC,2021,1,46
1022671,STLD,2021,8,45
866706,ESE,2021,1,46
1114483,ITGR,2021,9,34
1334036,CROX,2021,0,49
920760,LEN,2021,2,18
29534,DG,2021,0,73
60519,LPX,2021,4,20
1396009,VMC,2021,8,51
913142,BDC,2021,7,32
928658,CVLG,2021,8,40
927066,DVA,2021,9,4
880266,AGCO,2021,1,70
92380,LUV,2021,2,29
277509,FSS,2021,1,6
1012100,SEE,2021,4,76
1097864,ON,2021,7,32
854560,GSBC,2021,5,30
1265131,HTH,2021,5,7
1524472,XYL,2021,1,84
1037038,RL,2021,0,85
1381197,IBKR,2021,5,15
73124,NTRS,2021,5,15
701985,BBWI,2021,0,85
16058,CACI,2021,3,67
72331,NDSN,2021,4,43
34088,XOM,2021,8,36
1173514,HY,2021,1,38
217346,TXT,2021,1,46
1488139,AMRC,2021,6,88
1276520,GNW,2021,5,26
1287213,PLOW,2021,1,6
863110,ARTNA,2021,8,84
64040,SPGI,2021,3,53
317540,COKE,2021,0,56
746838,UIS,2021,3,67
937098,TNET,2021,3,47
93389,SMP,2021,1,23
310142,SXT,2021,4,50
897077,ALG,2021,1,70
731766,UNH,2021,9,87
732717,T,2021,3,31
4962,AXP,2021,5,3
1013880,TTEC,2021,3,67
1040470,AEHR,2021,7,32
796343,ADBE,2021,3,52
720672,SF,2021,5,15
915389,EMN,2021,4,43
1101215,BFH,2021,5,3
277948,CSX,2021,8,83
1133311,TZOO,2021,3,65
1361538,PRIM,2021,8,24
37472,FLXS,2021,4,61
