cik,tic,Year,cluster_10,cluster_100
64996,MCY,2021,2,56
1403256,SCU,2021,2,19
1209028,AAIC,2021,2,19
797721,VSAT,2021,8,37
878726,TUEMQ,2021,0,57
76267,PKE,2021,5,73
1439095,MRC,2021,5,54
1428875,TMX,2021,5,79
1065059,LEU,2021,4,9
910606,REG,2021,9,48
719220,STBA,2021,2,97
51434,IP,2021,6,15
1616862,AXTA,2021,6,99
1531152,BJ,2021,7,5
1755672,CTVA,2021,6,3
764180,MO,2021,7,47
1674101,VRT,2021,5,7
1000228,HSIC,2021,3,35
775158,OSK,2021,1,1
1564408,SNAP,2021,9,86
1037540,BXP,2021,9,30
59558,LNC,2021,2,56
799167,MRTN,2021,1,90
1045609,PLD,2021,9,12
1513761,NCLH,2021,0,34
882184,DHI,2021,0,58
1163739,NBR,2021,4,33
1339605,HEES,2021,1,45
912603,SCHN,2021,6,65
1091883,CIR,2021,5,54
1084961,ECPG,2021,2,66
1065088,EBAY,2021,0,75
50725,GFF,2021,5,17
1630805,BW,2021,5,7
42582,GT,2021,0,87
78890,BCO,2021,1,71
31235,KODK,2021,8,6
1691303,HCC,2021,6,99
72333,JWN,2021,0,31
1285785,MOS,2021,6,3
750577,HWC,2021,2,52
1099800,EW,2021,3,13
1034054,SBAC,2021,9,26
84129,RAD,2021,7,63
1282637,NEU,2021,6,3
876437,MTG,2021,2,10
95552,SUP,2021,0,87
1567892,MNK,2021,3,49
1328581,BCC,2021,5,41
785956,JJSF,2021,7,85
1652044,GOOGL,2021,9,8
1404912,KKR,2021,2,19
794170,TOL,2021,0,58
901491,PZZA,2021,0,57
885639,KSS,2021,0,31
1635881,EXTN,2021,4,33
315293,AON,2021,2,10
1022079,DGX,2021,3,46
105634,EME,2021,5,7
1086222,AKAM,2021,8,37
1374535,AIMC,2021,5,27
310354,SXI,2021,5,73
1617640,Z,2021,9,48
1024725,TEN,2021,0,87
14272,BMY,2021,3,88
1260221,TDG,2021,5,1
1111335,VC,2021,0,67
927628,COF,2021,2,52
923796,GEO,2021,1,20
1365916,AMRS,2021,6,18
1349436,SD,2021,4,61
1604028,WMS,2021,5,73
63754,MKC,2021,7,18
1022321,GEL,2021,4,38
1525287,SRLP,2021,4,38
1466593,OTTR,2021,4,92
835011,MGPI,2021,7,18
1137774,PRU,2021,2,10
730255,CAMP,2021,8,91
1014739,OPCH,2021,3,42
1604778,QRVO,2021,8,76
795266,KBH,2021,0,58
94344,STC,2021,2,22
39368,FUL,2021,6,59
769520,MIDD,2021,5,27
740260,VTR,2021,3,96
1043000,SNDA,2021,3,28
3197,CECO,2021,5,73
1109357,EXC,2021,4,11
1786352,BILL,2021,8,16
1303313,LHCG,2021,3,40
1750,AIR,2021,1,77
1069157,EWBC,2021,2,22
36270,MTB,2021,2,36
715957,D,2021,4,11
1048911,FDX,2021,1,21
80420,POWL,2021,5,7
1013462,ANSS,2021,8,78
1510295,MPC,2021,4,9
717605,HXL,2021,5,73
6281,ADI,2021,8,76
707179,ONB,2021,2,52
1103982,MDLZ,2021,7,85
1372020,GLDD,2021,1,20
1051512,TDS,2021,9,8
874866,CRVL,2021,3,13
700923,MYRG,2021,1,45
76605,PATK,2021,0,34
1307954,HUN,2021,6,3
36966,FHN,2021,2,2
1144519,BG,2021,7,18
1575051,SIRE,2021,6,29
897429,CHS,2021,0,31
811589,FBNC,2021,2,36
931148,EAF,2021,5,53
36104,USB,2021,2,22
784977,POR,2021,4,11
1000697,WAT,2021,3,23
1483510,EXPR,2021,0,31
1172222,HA,2021,1,89
793074,WERN,2021,1,77
1434621,TREE,2021,2,36
1113256,MTOR,2021,5,87
30697,WEN,2021,0,14
1524741,SLCA,2021,4,9
816761,TDC,2021,8,44
1224608,CNO,2021,2,56
832101,IEX,2021,5,54
1058290,CTSH,2021,8,70
926326,OMCL,2021,3,46
40211,GATX,2021,1,45
1357615,KBR,2021,1,68
12659,HRB,2021,0,75
97476,TXN,2021,8,76
788784,PEG,2021,4,92
1108109,CYH,2021,3,40
62234,MCS,2021,9,50
1037676,ARCH,2021,4,9
763744,LCII,2021,0,34
22444,CMC,2021,6,59
894081,ATSG,2021,1,77
783325,WEC,2021,4,11
1521332,APTV,2021,0,67
856982,MMSI,2021,3,13
1059556,MCO,2021,2,19
1494319,UNVR,2021,6,65
82020,USLM,2021,6,29
895417,ELS,2021,9,48
778164,ALTO,2021,7,18
108312,WWD,2021,5,7
101382,UMBF,2021,2,97
862831,FISI,2021,2,36
1288403,WTI,2021,4,61
1129155,MPX,2021,0,34
915913,ALB,2021,6,3
849869,SLGN,2021,6,69
1059262,SP,2021,1,82
915912,AVB,2021,9,48
1309108,WEX,2021,8,43
316253,ENZ,2021,3,23
1026655,CMT,2021,6,59
18230,CAT,2021,1,45
1077688,HOFT,2021,0,34
66756,ALE,2021,4,92
1046327,RNWK,2021,8,16
1126975,MMP,2021,4,38
1297989,EXLS,2021,8,70
104889,GHC,2021,0,14
315189,DE,2021,5,45
21076,CLX,2021,7,63
1517228,COMM,2021,8,37
716006,YELL,2021,1,82
1552000,MPLX,2021,4,38
28917,DDS,2021,0,81
85961,R,2021,1,39
50493,IMKTA,2021,7,85
80661,PGR,2021,2,56
57515,LANC,2021,7,85
895126,CHK,2021,4,61
1037976,JLL,2021,9,30
768899,TBI,2021,1,82
1308208,ULH,2021,1,90
1520697,ACHC,2021,3,40
830524,CCF,2021,6,59
813828,PARA,2021,9,86
1692063,SNDR,2021,1,77
874716,IDXX,2021,3,23
91440,SNA,2021,5,27
88121,SEB,2021,7,18
702325,FMBI,2021,2,36
752642,UMH,2021,9,48
1355096,QRTEA,2021,0,57
860730,HCA,2021,3,40
18255,CATO,2021,0,31
105016,WSO,2021,5,84
1142596,NUVA,2021,3,13
908255,BWA,2021,0,67
1705110,ANGI,2021,9,62
1378453,TA,2021,0,95
49754,DIN,2021,0,57
89439,MLI,2021,5,84
1579877,OUT,2021,9,26
1004980,PCG,2021,4,11
1711269,EVRG,2021,4,11
93751,STT,2021,2,19
314808,VAL,2021,4,33
101829,RTX,2021,1,1
1206264,TPX,2021,0,64
821002,GIII,2021,0,31
103872,VOLT,2021,1,7
1166003,XPO,2021,1,90
911177,CWST,2021,5,24
1411207,ALSN,2021,5,1
36146,TRMK,2021,2,2
896262,AMED,2021,3,42
1637655,HZN,2021,0,34
935703,DLTR,2021,0,57
849399,GEN,2021,8,91
1046102,RBA,2021,1,45
1468328,ADUS,2021,3,42
1107843,QLYS,2021,8,78
1272830,VG,2021,8,16
40729,ALLY,2021,2,52
62709,MMC,2021,2,19
96021,SYY,2021,7,5
780571,ITRI,2021,8,78
66740,MMM,2021,5,54
1553023,CONE,2021,9,26
1019849,PAG,2021,0,32
12208,BIO,2021,3,23
884887,RCL,2021,0,55
1590955,PAYC,2021,8,70
1659166,FTV,2021,5,54
1035201,CWT,2021,4,92
1062231,AXL,2021,0,87
824142,AAON,2021,5,84
1075531,BKNG,2021,0,75
1050825,SCS,2021,5,27
1005284,OLED,2021,8,76
94845,LEVI,2021,0,31
891166,UVE,2021,2,56
11544,WRB,2021,2,10
1136893,FIS,2021,8,43
717954,UNF,2021,5,60
1468174,H,2021,0,75
1653653,RRR,2021,0,80
1627223,CC,2021,6,3
1021860,NOV,2021,4,33
1744489,DIS,2021,9,86
1102112,PACW,2021,2,22
28823,DBD,2021,8,43
100517,UAL,2021,1,89
